author,text,published_at,like_count
@amardinsiahaan,Pemerintah sediakan dong domisili non mayoritas spy adil,2025-07-25T13:36:05Z,0
@bagongndugal7057,"Ibarat power rangers, mereka tau siapa yang membuat monsternya tapi yang dibasmi selalu monsternya dulu supaya episode bisa semakin panjang untuk eksistensi power rangers nya. Pemeliharaan konflik selalu terjadi untuk menjaga eksistensi si sosok berperan sebagai pahlawan.",2025-07-25T10:24:06Z,0
@adibayu9033,Islamnya cuma di KTP doank yg bikin kerusuhan itu😂,2025-07-25T09:58:41Z,0
@endangsf3,Ya gk gimana sih kan yeusus menurt mereka juga di siksa di pukul darahnya di minum. Kl cuma di usir masih wajar. Coba aja suruh kerjakan seperti yg di imani . Secara naluri aja kita lihat itu lambang kengerian di masa lalu,2025-07-25T07:27:07Z,0
@CharlotteLee22,"Bukan mereka aja loh pak, banyak orang islam di negara dunia ke 3 emang gitu, sebelum berita di indo ini, beberapa hari sebelumnya orang islam suriah ngebom gereja di suriah, emang pemuka agama kita itu banyak yang barbar, contohnya anda rasakan sendiri orang yang bernalar tinggi seperti anda malah dituduh liberal dan kafir, ibnu sina pun mengalami hal yang sama dulu dia dikafirkan oleh ulama2 islam 😂 mereka itu senang kalau orang islam cuma bisa munggut2 dan di provikasi biar bisa terus mereka control, makanya hal2 yang gak ada dasar negatifnya pun di haramkan seperti seni katanya itu menjauhkan diri dari tuhan padahal seni itu indah dan orang2 menggunakan seni untuk mengkritik pemuka agama dan para politisi makanya di haramkan, sampe pencipta syair nasimi pun dieksekusi dengan cara dikuliti, emang bener2 barbar mereka itu",2025-07-25T05:44:00Z,0
@joydyadaudhutabalian8188,"❤❤❤
Hnya ucapan terimakasih yg bisa saya berikan buat Chanel YouTube ini.
Tuhan memberkati ❤",2025-07-25T04:52:38Z,0
@rahmatalam2322,"Sungguh disayangkan 🙏
AGAMA yg  mengarjar 'kan 
*_RAHMATTAN LIL ALAMIN_**. 💖
dan
*_LAKUM DINUKUM WALIADIN_** 👍
  Tapi malah DIBELOKKAN oleh KELOMPOK.2 RADIKAL, yg jelas 2 BERTOLAK BELAKANG AZAS nya
, untuk melakukan Tindakan.2 ANARKHIS 
,yg Jelas.2 BerTolak Belakang Ajaran' nya .🙏🙏
      Yang ujung.2nya justru merusak *_AJARAN n CITRA nya_* *  sendiri 🙏🙏.
.   .  ._Prihatin_.  .",2025-07-25T04:26:23Z,1
@Mido-k3p,Apa muslim mau bertindak sebagai enak nya kah di indonesia ?,2025-07-25T03:52:22Z,0
@mandisanyoto600,Presiden salah pilih pembantu untuk jadi Mentri agama,2025-07-25T02:00:41Z,0
@mandisanyoto600,Guru Gembul pantas jadi Mentri AGAMA.,2025-07-25T01:58:58Z,0
@salesto4,"Pemuda Katolik Komda Jawa Barat Pemuda Katolik Komisariat Daerah Banten Pemuda Katolik Komcab JAMBI Pemuda Katolik Lampung Pemuda Katolik Klaten Pemuda Katolik Komcab Malra Pemuda Katolik Kota Pontianak Pemudakatolik Malinau Pemuda Katolik Komisarit Cabang Kabupaten Kupang  Pemuda Katolik Komda Lampung PemudaKatolik Arema Pemuda Katolik Komcab Mabar Pemuda Katolik Komda Ntt Pmkri Labuan Bajo Pmkri Dobo Pmkri Palopo Pmkri Ruteng Pmkri Ende Pmkri Malaka Pmkri Atambua Pmkri Alor Pmkri Manokwari Pmkri Amq Wkri Dpc Asisi Tebet Wkri Ygb Palangkaraya Wkri Rasul Yohanes Wkri Wkridpd Keuskupan Jayapura Wkri Kartini Jember Wkri Aloysius Gonzaga Cijantung Wkri Dpc Assisi Kolhua Wkri Muara Teweh WKRI Ranting Santa Bernadette Wkri Dpc Santa Maria Wkri Kuala Kurun Wkrikotasemarang Wkri Bangka Wkri Cabang Gregorius Tangerang Wkri Helvetia Wkri Kotabaru Wkri Dpc Tabanan Wkri Tapanuli Utara Wkri Cab Karawang Wkri Dpc Paroki Madros Wkri Cab Rosdel Tondano Wkri Dpc Katedral StMaria Wkri Dpc Liwa Wkri Santo Markus Depok Wkri Dpc Hky Mangkupalas Wkri Dpc Lubuklinggau Wkri Keuskupan Agung Ende Wkri Stanislaus Kostka Wkri Pineleng Wkri Madros Dpr-vi Wkri Semplak Wkri Fransiskus Asisi Sindang Wkri Sampit Wkri Rantings Dayamurni Wkri Stasi Yohanes Pembaptis Wkri StMikael Kranji Wkri Stbarnabas Wkri S. Regina Wkri Dpc Argapura Jayapura Wkri Hspmtb Wkri Santo Yoseph Wkri Rantingtitus Jagakarsa Wkri Santa Katarina Wkri Paulus Wkri Odilia Wkri Santo Lukas Smd Wkri Kristus Raja Wkri Dpc Sps Jayapura-Papua Wkri Rtg Lukas Wkri Dpc Tubaba Wkri Styosepff Wkri Nias Barat Wkri Dpc Tanjung Selamat Wkri Santa Regina Wkriranting Argapura Wkri Dpc Mamasa Wkri Clara Winetin Wkri Cab MedanTimur WKRI Bernadette Wkri DpdKeuskupan Timika Wkri Pebatuan Wkri DpcBengkulu Wkri Cab Makale Wkri Petrus Wkri Cab Ygb Paniki Wkri Stpetrus Palembang WkriRanting Bernadette Wkri Cab GA Jambi Wkridpc Paulusdepok Wkri Sta Maria Tumaluntung Wkri Dpc SantoAntonius Sarmi Wkri Stasi Merombok Wkri Dpc Kuta Wkri Santo Thomas Petapahan Wkri Bartolomeus Wkri Basilius Wkri Santo Yosep Manado Wkri Cab Punggur Wkri Spmdks Nanga Pinoh Wkri Keusk Sibolga Wkri Sumatera Selatan Wkri Paroki Pakkat Wkri Dpc Buntok Buntok WKRI DPD Kalsel Wkri Valentinus Jagabaya 
Mohon doa dan atensi utk di perjuangkan.",2025-07-25T01:15:45Z,0
@gau.34-co1eg,"KASUS NAHZAB PALSU👺
KUBURAN PALSU 👻 YG TAON 24 KEMARIN PADA,RIBUT.2 😖
SOAL BAALAWI...
 YG MENYANGKUT KEBERADAAN UMAT ISLAM INDO. 🇮🇩
MUI SEBAGAI MAJELIS AGAMA ISLAM NEGARA 🇮🇩
, KOQ MALAH DIAM SERIBU BAHASA. .🤔
PDHAL BIASANYA RAJIN BIKIN FATWA .
🤔 . .🤔 . .?
.. .KNAPA . . .YA . .🤔.
     MALAH KYAI IMADUDIN ❤BERJUANG SENDIRIAN💪 UTK MEMBELA  ISLAM NUSANTARA 🇮🇩❤️👍.
      KOQ . ANEH ..?   
      .      . .    🤔",2025-07-25T00:05:07Z,1
@Jojo-p2m5r,"GURU GEMBUL ❤️❤
 CERDAS 😇👍
ADA APA DGN HAM  🤔.  ?  
N.. MUI.🤔. .?.
    KOQ SETIAP ADA RUSUH,.👺 .
,MRK MEMBIARKAN NYA 😖
ATAU CEPAT 2 MENUTUPINYA .? 🤔
     SEKARANG SDH TERCIUM OLEH NETIZEN ❤👍
     AYO KITA BONGKAR. 💪👍🇮🇩
                       -
    SEPERTI BIASA MASALAH GA PERNAH SELESE SAMPE TUNTAS . 🤔.
     IKAN KAKAP KABUR👻👺,
YG TERTANGKAP CUMA IKAN TERI 🤣
YG PLONGA-PLONGO 
YG HARUS MEMPERTANGGUNG JAWABKAN PERBUATANNYA, YG TDK DIA TAU APA VISI N MISINYA ..😪..
     PROPOKOTOR KABUR 👻👹
UTK MERENCANAKAN AKSI BERIKUTNYA 👺👹
,  YG SLALU MENGATAS NAMAKAN  ISLAM YG RAHMATTAN LIL ALAMIN ❤👍. .
     SELAMA MRK  BELUM TERTANGKAP, 
MRK AKN BIKIN RUSUH LAGI ,
MERUSAK NEGRI 👺.
MERUSAK CITRA ISLAM👹
    DEMI SYAHWAT POLITIKNYA 👹👺
DGN  SLALU MENGATAS NAMAKAN ISLAM 🙏
MERUSAK CITRA ISLAM❤️ YG SEBENARNYA 🙏
    💪 AYO BONGKAR💪
NETIZEN CERDAS 👍.
SAVE NKRI 🇮🇩💪
INDO 🇮🇩 CERDAS🙏👍.
WS 🙏😇",2025-07-24T23:43:37Z,2
@sklridhoprambudi9739,"Yg heran kovenan internasional pada ICCPR artikel 18 sudah dilanggar dan petinggi kita diam saja. Sy muslim tp muak sama tindakan intoleran. Keliatan agama islam sekarang sudah dijadikan kendaraan politik. Seharusnya dalam hak kebebasan beragama negara harus hadir untuk melindungi hak. Bukan aktif untuk intervensi dalam hak beragama. Kebebasan berekspresi itu merupakan derogable rights dan dalam kasus persekusi ini umat muslim abal² disana sok arogan menambah coretan buruk. Untuk mencoreng nama islam dimata dunia. Harusnya orang orang spt ini tidak cocok dengan falsafah pancasilah maupun filosofi bhineka tunggal ika, seharusnya dianggap sebagai penghianat bangsa karna berpotensi memecah belah persatuan dengan beragam perbedaan.",2025-07-24T22:32:48Z,0
@benywaluyo4424,Mantap gurgem sangat mencerahkan👍😁👌🙏,2025-07-24T02:20:19Z,0
@BuSudarti-p4j,"Kekuatan manusia terbatas bro,yg menghadapi adalah Tuhan sendiri,lihat kedepannya.",2025-07-24T02:08:27Z,0
@BuSudarti-p4j,"Polisi, bukannya pengayom masyarakat,kok takut dg orang kuat.",2025-07-24T02:07:00Z,0
@pantunbintang7272,"Ini indonesia gak heran gampang diadudomba..
  Apalagi islamnya paling mudah diprovokasi dan itu sudah terjadi.. 
  Jadi islam indonesia itu mengerikan hati hati dengan islam.. jangan coba coba.. mengalah itu lebih baik",2025-07-24T00:41:16Z,0
@alwanbone,Mudah2an orang tolol yg jadi tersangka nonton,2025-07-23T23:58:22Z,0
@yuriaakasamaa2079,"gapapa pak gembul, peristiwa yang kayak diCidahu Sukabumi itu sudah dinubuatkan oleh Tuhan kami Yesus Kristus. dalam Matius bab 10 ayat 22 kata Tuhan Yesus: “dan kamu akan dibenci semua orang oleh karena nama-Ku. namun, mereka yang bertahan sampai pada kesudahannya akan diselamatkan”",2025-07-23T13:45:25Z,0
@khim.kobayashi,"Di negara komunis, umat islam seperti itu pasti akan disuntik mati",2025-07-23T05:58:14Z,0
@jamesalibaba4408,"selalu dibilang mereka tidak mewakili agama islam tp kenyataannya byk instansi resmi termasuk ketua mui justru mendukung tindakan intoleransi tsb, bisa dilihat kejadian spt ini terulang terus, artinya mmg mendapat angin dari aparat/pemerintah, kedua jika aparat/pejabat ditanya soal kasus ini tdk semua mengutuk, ada yg tetap bilang soal ijin, kesannya ikuti aturan tp otaknya nyari alasan utk dukung intoleransi , herannya dinegeri ini banyak pejabat beragama kristen/katolik tp demi jabatan mrk bungkam, mrk lbh takut kpd manusia dari pd Tuhan.......gilaaaaaaaaaaa",2025-07-23T02:30:34Z,0
@ronaldselatan,Perspektif netral bersifat fakta dari seorang pinter,2025-07-22T09:47:00Z,0
@bambangsoni4794,Ok bos,2025-07-22T03:55:07Z,0
@davyannyongwellip2950,Yang Merusak islam yah orang islam itu sendiri oleh karena itu menjadi agama paling di benci di dunia. Mereka tidak makan babi dan anjing tapi sebagian dari mereka sifatnya sprti binatang yang di haramkan itu.,2025-07-21T23:51:50Z,1
@natalisardianto3662,Polisi dan Tni mengamankan pengrusakan...konyol,2025-07-21T12:43:37Z,0
@redvolk_,"Mending Indonesia dibagi jadi 2 aja, Indonesia bagian barat di isi khusus Islam aja, Indonesia bagian timur di isi 5 agama lainnya selain Islam.

Daripada dirusuhin terus, mau ibadah aja susah",2025-07-21T12:29:56Z,0
@firmanaditya2223,"Indonesia itu surga nya kaum minoritas.cari di negara manapun di dunia ini yg paling mengayomi kaum minoritas ...?? amerika?? India?? prancis?? Inggris?? Yunani??Atau myanmar..?? Ga ada satupun negara diatas walaupun dibilang negara liberal sekalipun yg menghargai kaum minoritas selain di indonesia.
Cuma sayang kaum minoritas utamanya k dan k ga tau berterimakasih.dikasih hati minta jantung.",2025-07-21T12:18:59Z,0
@akudanceritaku6660,"Puji Tuhan Kalimantan aman
Gak ada urusan intoleran begini
Meski tanah dan hutan kami hancur tapi iman kami aman di sini",2025-07-21T09:53:38Z,0
@parulianmartua7200,Lumayan dapat sumbangan 100jt jd g perlu cape2 gelar jaring dipinggir jalan...😂😂😂,2025-07-21T07:37:53Z,0
@anggavalentino3053,"Mengapa terjadi intoleransi. Jawabannya satu, mereka lebih percaya warisan ideologi Ottoman dari Turki Utsmani pra Mustafa Kamal Ataturk daripada ideologi Pancasila itu sendiri. Jangan heran intoleransi itu terjadi.",2025-07-21T06:38:46Z,0
@AseptyanIbnuAbada,"8:24

Saya sangat setuju.. bentuk penghinaan itu ya begini. bukan orang nonis yg ngutip ayat Qur'an 

hal2 seperti ini harusnya riziq dan bahar ada di garda depan. tapi mereka ke mana ??

pengecut",2025-07-21T04:16:57Z,0
@kiriejinx9624,Harapan saya somoga pihak yang di keritik sadar diri aj... Meski kemungkinan besar bakal diem aj...,2025-07-20T19:39:22Z,0
@AgusRusli-q3f,Jgn ngomong sebagian bro semua warga cidahu yg beragama islam menghancurkan rumah warga buat retret kalau anda ngomong sebagian brarti ada agama lain yg ikut jgn cuci tangan bro jgn jgn kau ini propokatot,2025-07-20T16:49:55Z,1
@Gndon_03,"Sebuat aja orang""goblok, kyknya goblok lebih cocok",2025-07-20T13:15:49Z,0
@HapeKu-du4id,Agama Islam bikin miskin,2025-07-20T12:08:43Z,0
@jonban8982,"mungkin itu hasil dari konten dan akan di bagi bagi, aku rasa tidak salah, kalo memohon lagi dari pemerintah mungkin lambat lo",2025-07-20T11:56:28Z,0
@carlosnugraha9993,"kalo Katolik sih aman. siapa yang berani mengusik, berurusan langsung sama Vatikan",2025-07-20T08:50:47Z,0
@AJP_Music,"Saya Islam. Dan menurut saya, ini memang harus dibahas. Semakin gelap zaman ini ih serem.",2025-07-20T05:04:12Z,0
@gembulantek,SIAPA YA GEMBUL INI SEBENARNYA🤭🤭,2025-07-20T04:18:20Z,1
@aiha3163,nyimak sambil nyetrika 😬,2025-07-20T02:17:33Z,0
@OktoRobert,Presiden dan gubernur ini asapnya manis rasa coklat,2025-07-20T02:11:18Z,0
@radenzahira-ku5bm,"Gereja gereja kuno ditimur tengah masih kokoh berdiri, padahal seribuan tahun umat Islam berkuasa disana. Artinya apa? Tidak pernah umat Islam dulu menghancurkan rumah ibadah/mengganggu ibadah orang lain. Kenapa umat Islam di Indonesia sibuk sekali mengurusi agama orang lain?😢",2025-07-20T01:49:35Z,5
@Ayaswara,Khusus di sukabumi dan kab.jabar lain memang masih banyak sdm promex super rendah dan mudah diadudomba dan digiring hanya melalui hoax,2025-07-19T18:34:46Z,0
@TUHANbukanorangARAB,"Hadist: 
Kemudian Allah mengirim angin, seperti semerbak minyak wangi, sangat lembut rasanya seperti menyentuh sutera. Tidak ada satupun jiwa yang di dalam hatinya terselip iman sebesar biji, kecuali angin itu akan mematikannya. 

Dari hadis di atas sehingga dapat terjawab bahwa sebelum datangnya kiamat, semua umat Islam yang beriman akan dicabut ruhnya. Seluruh mukmin akan dimatikan oleh angin. Kaabah dan Madinah akan luluh lantak.",2025-07-19T17:46:02Z,0
@ri_prtma,"Logic pak guruu, lanjuuuttt",2025-07-19T16:11:10Z,0
@yody1978,well said,2025-07-19T15:56:20Z,0
@namu5583,Bagus itu mic hollyland. Suaranya jernih sekali.,2025-07-19T12:25:53Z,0
@AgusWira-o4v,😂😂😂😂 mantap,2025-07-19T09:32:04Z,0
@AsimaGuruBahasa,"Saran saya,  Hapus aja kolom Agama di KTP. hanya menimbulkan pembedaan",2025-07-19T09:27:27Z,0
@gokmaninaibaho43,Nunggu baraya meninggal duluan baru simui mnt maaf sejujur itu gugem....😂😂😂,2025-07-19T09:05:08Z,0
@und3906,"Saya muslim, dan terimakasih sudah (selalu) mewakili saya pak guru. saya sangat sangat setuju bahwa tindakan seperti itu samasekali bukan didasari keimanan, melainkan kebodohan.",2025-07-19T07:46:11Z,0
@Yhenca,Bapak bapak unemployment,2025-07-19T07:39:49Z,0
@gedesumardana6153,Pulau jawa sdh dipenuhi oleh Muslim fanatik yang ajaran-ajaran nya membenci agama2 non musim..... Betul kah Alquran itu isinya ajaran-ajaran pembenci saja😭😭😭,2025-07-19T04:32:33Z,0
@hendrinuhan5223,Pak guru setuju Ndak kalau NKRI bubar saja. Kalo... Pemerintah sudah  tidak sanggup melindungi rakyatnya.,2025-07-19T03:16:22Z,0
@hendrinuhan5223,"Sangat betul pak guru. MUI terlalu arogan, sombong. Tidak pernah minta maaf. Karena mereka menganggap diri mereka selalu benar. Menganggap diri sbg Tuhan.",2025-07-19T03:10:00Z,0
@respon1318,Ini bp guru ganteng dan benar2 muslim asli!!,2025-07-19T01:40:11Z,0
@yusubtriharyanto4853,"kalo semua non muslim pergi, saya yang muslim & waras kayaknya ikutan deh pak 😂",2025-07-18T22:20:23Z,0
@silviakmlntang6100,"Ilsam memang agama kekerasan bkn agama ajaran Allah , buktinya di timur tengah konflik kekerasan islam dgn islam byk terjadi , dan byk negara negara di timur tengah terbelakang seperti di negara kita indonesia ini , seratus persen semua umat islam di neraka tdk ada satupun penganut islam di surga .",2025-07-18T16:56:54Z,0
@naturalgifts4548,"Mungkin kah ini settingan dari non muslimnya merusak citra Islam? Bisa jadi bisa engga kemungkinan ada saja kan. Tapi yg terbaik adalah menghargai aja, gw pribadi juga ga peduli agama lain mau ngapain sih yg penting ga melanggar hukum dan kententraman aja.",2025-07-18T10:59:07Z,0
@achille250180,"Ya benar sekali, Indonesia diharapkan semua menganut agama Islam.",2025-07-18T02:36:11Z,0
@aZee-ro,Mui isinya orang2 sombong,2025-07-17T21:30:52Z,0
@JoanAdam-rq5uy,❤❤ guru gembul,2025-07-17T16:59:20Z,0
@ardika9235,Jarang s3kali ada muslim kayak pk guru gembul...👍👍😊,2025-07-17T09:22:15Z,1
@Rinitoro62,"BUBARKAN MUI.. 
MUI BERNALAR RENDHA.",2025-07-17T08:37:38Z,0
@Rinitoro62,Betul. Riskan. Bikin tuman. Sedekah sama o miskin saja.,2025-07-17T08:36:02Z,0
@PieterKitu,Guru Gembul ❤❤,2025-07-17T08:32:24Z,0
@Disciple.234,Untuk mengetahui seseorang mencintai Tuhannya adl dengan melihat bagaimana org tsb memperlakukan ciptaanNYA,2025-07-17T07:51:44Z,0
@MasSupangat-p7p,Dari sisi manapun kita bicara indonesia baik ketuhana  kemanusiaan ataupun persatuan kita sudah terjajah habis habisan sangat kronis jadi  untuk indonesia maju harus dmulai dari mana ini pettanyaan,2025-07-17T06:22:53Z,0
@Norick_Abe99,Memalukan mayoritas tp hanya utk menindas minoritas.. Begitukah yg kalian pelajari dlm beragama???,2025-07-17T01:09:08Z,1
@Norick_Abe99,Sy sebagai Muslim meminta maaf sebesar-besarnya kepada para korban karna kebodohan segelintir SDM rendah,2025-07-17T01:08:31Z,1
@Norick_Abe99,Mereka itu bukan orang islam.. Mereka itu hanyalah gerombolan 1d10t yg berlagak menjadi Tuhan.. Mereka itu hanyalah gerombolan th0L0L,2025-07-17T01:07:47Z,1
@stephanuskadju6104,"Kita berdoa saja.....sebagai umat katolik yg baik pasti Tuhan Jesus akan membalasnya sesuai Tabur Tuai mereka....karna Tuhan kita kuatt,gagah,dan penuh kuasa,jangan takut..,❤❤❤🇮🇩🥰✝️",2025-07-16T22:59:52Z,0
@SANNASMR,Orang islam kebanyakan kemakan hoax sbenernya itu bukan masalah tentang agama,2025-07-16T14:04:39Z,0
@rhudyharto2118,"MUI nyadar dirinya salah juga ngga,  terbukti kan dengan cuci tangan mulu",2025-07-16T12:46:59Z,0
@LiekSupriono-g5x,❤❤❤❤❤❤❤,2025-07-16T09:49:42Z,0
@mendyredmountchannel7568,Saya merindukan saudaraku ayo kita saling menghargai dan menghormati untuk tidak mengganggu setiap org beribadah dimanapun. Pasti negeri ini damai. Guru Gembul keren pengamatannya,2025-07-16T09:14:17Z,0
@LuisSoares-ty7tj,Kami dari negara lain percaya kalau mereka itu masuk di lapas dan berikan hukuman mati.baru kami percaya pimpinan Indonesia loyal.jika tidak maka kami anggap pimpinan atau pemerintah  Indonesia juga teroris.,2025-07-16T05:22:28Z,0
@LuisSoares-ty7tj,Memang Islam itu diajarkan teroris.mau hukum mau apapun ISLAM dasarnya teroris.polisi itu juga teroris.karena di belakang layar itu adalah polisi Indonesia.,2025-07-16T05:13:24Z,0
@1200Ultra,Kalau cuma mau umat muslim yg blh beribadah pindah saja negara ini bukan cuma yg empunya rakyat agama muslim ya. Hormati kebhinekaan dlm keyakinan dan kepercayaan masing2 pemeluk agama. Ini sila ke 5 sudah rusak. Mana keadilan sosial bagi seluruh rakyat Indonesia? Oknum yg terlibat libas sampai ke akar-akarnya,2025-07-16T05:04:21Z,0
@YogiGovenda-xd8bw,Wkwwkwk tidak memiliki pekerjaan 😂,2025-07-16T03:56:51Z,0
@HendraFernandez-x4v,"Umat kristiani hanya bertujuan utk hidup dalam kebenaran dan kedamaian.Greja hanya sarana hidup damai dgn sesama.Damai lah negri ku Indonesia tercinta,Mari kita hidup rukun di negri ini,God Bless Indonesia ❤❤",2025-07-16T02:25:55Z,4
@HendraFernandez-x4v,"Trimakasih BPK Ustad Gembul
Tuhan Berkati, sehat2 slalu",2025-07-16T02:17:17Z,1
@BambangPramusinto-j9r,Semoga umat di dunia hidup rukun demi kedamaian dunia,2025-07-16T01:49:11Z,1
@robaychelsea3204,Mat*lah Israel.,2025-07-16T00:30:57Z,0
@robaychelsea3204,"Mungkin mereka kristen zionis.

Indonesia🇮🇩❤️
Palestina🇵🇸❤️

🔻
Mat*lah Israel.",2025-07-16T00:30:20Z,0
@idabagusputrajaya460,Kesalahan orang2 islam sepertinya terlindungi oleh pejabat pemerintahan ini ya. 😮,2025-07-15T19:24:26Z,0
@LogikaDuniaCuan,MUI kan emang singkatan dari mayoritas umat islam,2025-07-15T18:15:59Z,0
@PakSakur-m3e,Moga moga Guru gembul sehat selalu aku dari Jawatimur sangat setuju,2025-07-15T15:15:17Z,0
@tjoey2112,"Saya cina wahabi, tapi dulu pernah sekolah di sekolah Katolik. Klo boleh saya jelaskan retret itu bukan ibadah seperti di Gereja jadi mirip seperti tahlilan atau pengajian lah, nah jika kita muslim kadang suka bikin ribut pengajian atau ngajia pakai toa, ini Kristen2 kan berdoa di rumahnya kenapa ga boleh ? Sedangkan Rasulullah shalallahu’alaihiwslm pernah mengijinkan kristen2 dari Najran utk berdoa di Masjid Nabawi. Muslim di Indonesia memang sudah jauh dari Islam.",2025-07-15T14:50:12Z,0
@sehpintaperanginangin4646,"Bijak sekali, Yuhan memberkati pak guru gembul",2025-07-15T13:15:51Z,0
@sehpintaperanginangin4646,Betul sekali pak.. ❤❤,2025-07-15T12:58:37Z,0
@anna_silitonga,"Salut buat guru gembul, wow saya terkagum melihat podcast anda, kalo saja umat mayoritas semua seperti anda pasti Indonesia akan maju lebih pesat👍👍 tp sayang SDM kita bnykan pola pikirnya rendah klo soal agama, dan mudah ter provokatori.. semoga bnyk teman2 yg lain dgn mendengar ceramah anda, bnyk yg sadar🙏🙏",2025-07-15T10:39:35Z,2
